playlist_name,primary_genre,sub_genres,track_count,last_updated,musinique_focus_score,avg_artist_popularity
SMOOTH CHRISTIAN RnB SOUL,"['Electronic', 'Folk', 'Hip Hop', 'Pop', 'R&B & Soul', 'Religious']","['afrogospel', 'alternative r&b', 'ccm', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'christian reggae', 'gospel', 'motown', 'neo soul', 'soft pop', 'uk r&b', 'worship']",55,2025-12-18T10:45:33Z,35.8,45.016129032258064
90s GROOVES (RnB) 💿,"['Electronic', 'Folk', 'Hip Hop', 'R&B & Soul', 'Religious', 'Rock', 'Traditional Folk']","['christian r&b', 'christmas', 'classic soul', 'contemporary r&b', 'east coast hip hop', 'folk', 'folk rock', 'g-funk', 'gangster rap', 'gospel', 'hip hop', 'motown', 'neo soul', 'new jack swing', 'old school hip hop', 'r&b', 'rap', 'singer-songwriter', 'soul', 'uk funky', 'uk garage', 'uk r&b', 'west coast hip hop']",42,2023-02-20T09:22:18Z,23.9,65.69354838709677
EVENING SOUL 🕯️,"['Avant-garde', 'Electronic', 'Folk', 'Hip Hop', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Religious']","['acid jazz', 'afro soul', 'afrogospel', 'alternative r&b', 'christian', 'christian alternative rock', 'christian folk', 'christian hip hop', 'christian jazz', 'christian lo-fi', 'christian pop', 'christian r&b', 'classic soul', 'contemporary r&b', 'folk pop', 'funk', 'gospel', 'indie jazz', 'indie r&b', 'indie soul', 'jazz beats', 'jazz funk', 'jazz rap', 'lo-fi', 'motown', 'neo soul', 'nu jazz', 'pop soul', 'quiet storm', 'r&b', 'ragga', 'reggae', 'retro soul', 'roots reggae', 'soul', 'soul jazz', 'trip hop', 'tropical house', 'uk r&b', 'vocal jazz', 'worship']",141,2025-09-01T09:52:12Z,31.8,50.41393442622951
SUNDAY LUNCH 💐 ,"['Electronic', 'Folk', 'Jazz', 'Pop', 'R&B & Soul', 'Regional', 'Religious', 'Rock']","['acid jazz', 'acoustic pop', 'britpop', 'ccm', 'christian', 'classic rock', 'classic soul', 'disco', 'folk pop', 'funk', 'indie folk', 'jazz', 'jazz funk', 'jazz pop', 'motown', 'neo soul', 'northern soul', 'pop', 'psychedelic rock', 'quiet storm', 'retro pop', 'retro soul', 'singer-songwriter', 'soft pop', 'soft rock', 'soul', 'surf rock', 'uk r&b', 'vocal jazz', 'worship', 'yacht rock']",91,2024-05-21T11:27:45Z,31.9,64.48058252427184
indie music philippines ,"['Pop', 'Regional']","['bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",96,2025-08-28T08:46:20Z,69.1,48.97394540942928
parinig gusto confess ayaw,"['Pop', 'Regional']","['bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",58,2025-09-13T09:06:44Z,57.7,52.89107142857143
mkgee vibe,[],[],4,2025-11-22T07:44:24Z,70.0,29.0
palaisipan loonie ft. arthur nery,"['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",46,2025-11-18T06:37:52Z,49.7,49.40265486725664
pads,[],[],6,2025-10-14T10:21:37Z,70.4,38.0
Konsensya - IV OF SPADES,"['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",38,2025-09-10T10:14:47Z,58.6,53.37229437229437
kenaniah music,"['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy indie']",5,2025-10-31T12:11:44Z,58.5,47.97674418604651
andalucia iv of spades vibe,"['Pop', 'Regional', 'Rock']","['art pop', 'harana', 'hyperpop', 'indie', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie', 'pinoy rock']",19,2025-11-08T01:30:42Z,53.6,66.06818181818181
opm love songs na pink album cover,"['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b']",29,2025-07-28T12:21:36Z,48.2,40.91566265060241
saksi ang multo,"['Pop', 'Regional']","['batak', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie', 'pinoy rock']",14,2025-06-23T12:33:18Z,53.1,53.80578512396694
pusong nangungulila • playlist,"['Pop', 'Regional']","['batak', 'bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",52,2025-08-28T01:42:05Z,56.4,53.23392857142857
your universe rico blanco vibes ☆,"['Pop', 'Regional']","['batak', 'bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",43,2025-06-24T12:53:07Z,56.9,54.72945891783567
ikaw sana rob deniel,"['Pop', 'Regional']","['batak', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",68,2025-11-03T03:48:35Z,64.4,55.40030211480362
Indie Philippines 2025,"['Pop', 'Regional']","['bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",83,2025-11-05T06:34:54Z,65.8,40.63102725366876
Saranggola - Ben&Ben,"['Electronic', 'Hip Hop', 'Pop', 'Regional', 'Rock']","['acoustic pop', 'art pop', 'bedroom pop', 'classic rock', 'g-funk', 'gangster rap', 'harana', 'hip hop', 'hyperpop', 'kundiman', 'old school hip hop', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie', 'pinoy r&b', 'pinoy rock', 'psychedelic rock', 'rap', 'west coast hip hop']",38,2025-08-17T00:43:37Z,33.2,43.336666666666666
"'di pinapansin ingay sa tabi magulong kapaligiran, sayo lang ang tingin.","['Pop', 'Regional']","['bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",53,2025-04-30T01:27:55Z,61.1,54.8421052631579
Your Universe - Rico Blanco,"['Pop', 'Regional']","['batak', 'bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",83,2025-07-24T11:03:22Z,68.4,58.222366710013006
lasik hey june vibes,"['Pop', 'Regional', 'Rock']","['dream pop', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie', 'pinoy r&b', 'pinoy rock', 'shoegaze']",45,2025-07-08T13:19:50Z,53.8,49.27536231884058
relapse malala • playlist,"['Pop', 'Regional']","['batak', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",33,2025-07-24T12:03:44Z,51.4,54.18526315789474
na para bang kami lang dalawa sa mundo,"['Pop', 'Regional', 'Rock']","['harana', 'indonesian indie', 'k-pop', 'kundiman', 'math rock', 'midwest emo', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock', 'shoegaze']",28,2025-10-29T10:58:36Z,43.0,45.616858237547895
"manong para na po, para na akong tanga","['Pop', 'Regional']","['batak', 'bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",41,2025-07-26T14:57:55Z,54.6,50.57983193277311
opm sa ma-ulan na panahon ☆,"['Electronic', 'Hip Hop', 'Pop', 'Regional']","['batak', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock', 'uk drill', 'uk funky']",77,2025-05-03T10:56:23Z,50.5,56.6039156626506
"nandito ako, multo, saksi ang langit, back to friends, kahel na langit, naiilang at ibpa","['Pop', 'Regional']","['batak', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",77,2025-11-03T03:47:54Z,67.1,57.40519187358917
shet nasan aking salamin bakit ngayong gig ko pa naiwan,"['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'parang', 'pinoy indie']",18,2025-06-17T14:38:46Z,58.5,37.51442307692308
"𝘁𝗲𝗻𝘀𝗶𝗼𝗻𝗮𝗱𝗼, 𝗺𝘂𝗹𝘁𝗼, 𝘀𝗮𝗸𝘀𝗶 𝗮𝗻𝗴 𝗹𝗮𝗻𝗴𝗶𝘁, 𝗻𝗮𝗶𝗶𝗹𝗮𝗻𝗴","['Electronic', 'Hip Hop', 'Pop', 'Regional']","['batak', 'bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock', 'uk drill', 'uk funky']",81,2025-10-29T10:58:37Z,50.6,54.66404494382022
nandito ako rob deniel,"['Electronic', 'Pop', 'Regional']","['bisrock', 'budots', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock', 'reggae']",93,2025-11-03T03:47:34Z,56.2,49.54439592430859
u'r inlove rn <3,"['Electronic', 'Pop', 'Regional', 'Rock']","['dream pop', 'harana', 'hipdut', 'indonesian indie', 'kundiman', 'math rock', 'midwest emo', 'new wave', 'opm', 'p-pop', 'parang', 'pinoy indie', 'shoegaze', 'surf rock', 'synthpop']",23,2025-07-22T10:27:05Z,37.1,41.01877934272301
alternative playlist,[],[],3,2025-09-18T00:06:24Z,68.8,39.0
"wala ko nakatama, pero tama ako na mahalin ka","['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie']",40,2025-04-25T14:50:25Z,53.8,50.774
"tumingin ka sa akin, gusto kong linawin, naiilang kaba, pag tayo lang dal'wa?","['Pop', 'Regional']","['bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",64,2025-10-29T10:58:37Z,69.0,55.79723502304147
aura - iv of spades,"['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",93,2025-08-12T17:30:31Z,78.6,51.97671033478894
tingin cup of joe vibes,"['Pop', 'Regional']","['bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",81,2025-05-30T23:40:54Z,70.6,54.961988304093566
ayoko tumingin sa iyong mga mata,"['Electronic', 'Jazz', 'Pop', 'Regional', 'Rock']","['bisrock', 'budots', 'harana', 'hipdut', 'indonesian indie', 'indonesian jazz', 'kundiman', 'math rock', 'midwest emo', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie', 'pinoy r&b', 'pinoy rock', 'shoegaze']",35,2025-11-05T07:08:06Z,34.5,48.69400630914826
mkgee × dijon × zanski vibes,"['Electronic', 'Pop', 'R&B & Soul', 'Regional', 'Rock']","['art rock', 'bedroom pop', 'classic rock', 'dream pop', 'funk', 'funk rock', 'harana', 'kundiman', 'lo-fi indie', 'opm', 'p-pop', 'parang', 'pinoy indie', 'rock', 'shoegaze', 'soft rock', 'surf rock', 'synthpop', 'yacht rock']",44,2025-09-19T14:20:02Z,45.1,42.348017621145374
"aura, mundo, sino, medisina, hayy at iba pang opm","['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy indie', 'pinoy r&b']",85,2025-08-23T19:08:11Z,77.0,51.43887147335423
lowkey pinoy indie ☆,"['Pop', 'Regional']","['city pop', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",75,2025-07-26T14:57:55Z,64.3,38.270531400966185
𝗼𝗽𝗺 𝘆𝗲𝗮𝗿𝗻𝗶𝗻𝗴 𝗽𝗹𝗮𝘆𝗹𝗶𝘀𝘁 𝟮𝟬𝟮𝟱.,"['Pop', 'Regional']","['batak', 'bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",58,2025-10-29T10:58:36Z,62.0,56.37517433751744
matcha • indie playlist,"['Electronic', 'Hip Hop', 'Pop', 'Punk', 'Regional', 'Rock']","['art pop', 'dubstep', 'edm', 'harana', 'hyperpop', 'indie', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock', 'pop', 'pop punk', 'progressive house', 'southern hip hop']",53,2025-07-24T21:19:37Z,34.7,50.42580645161291
red string of fate • playlist,"['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",29,2025-07-23T06:39:11Z,48.2,52.33595800524935
torpe final boss,"['Pop', 'Regional']","['bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",24,2025-12-12T04:38:56Z,45.8,46.15151515151515
may fav.,"['Jazz', 'Pop', 'Punk', 'Rock']","['art pop', 'dream pop', 'hipdut', 'hyperpop', 'indonesian indie', 'indonesian jazz', 'math rock', 'midwest emo', 'pop punk', 'shoegaze', 'surf rock']",10,2025-06-22T19:14:40Z,36.2,44.03448275862069
naiilang le john vibes ☆,"['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",46,2025-08-02T04:50:02Z,57.4,51.73805601317957
euphoria,"['Pop', 'Regional']","['harana', 'k-pop', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy indie', 'pinoy r&b']",3,2025-05-20T23:32:48Z,48.9,77.0
"pag-ibig ay kanibalismo ii, multo, kalapastanganan,","['Pop', 'Regional', 'Rock']","['batak', 'dream pop', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock', 'shoegaze']",79,2025-12-19T08:01:30Z,53.5,53.29438543247345
wala na bang pag-ibig rob deniel,"['Pop', 'Regional']","['harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy indie']",7,2025-11-08T03:08:58Z,57.4,68.14814814814815
"ikaw lang sinta, nais kong makasama magdamag","['Pop', 'Regional']","['harana', 'opm', 'p-pop', 'pinoy alternative', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",5,2025-09-08T04:26:54Z,58.5,34.90909090909091
kahel na langit by maki vibes.,"['Pop', 'Regional']","['harana', 'k-pop', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",27,2025-06-23T11:05:45Z,51.0,53.78458049886621
"saksi ang langit, multo, naiilang, your universe at iba pa ☆","['Pop', 'Regional']","['batak', 'bisrock', 'harana', 'kundiman', 'opm', 'p-pop', 'parang', 'pinoy alternative', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'pinoy rock']",51,2025-11-03T03:48:00Z,57.8,55.85457516339869
Joe Pizzulo/Sergio Mendes,"['Jazz', 'Pop', 'Regional', 'Rock']","['bossa nova', 'brazilian jazz', 'jazz pop', 'samba', 'yacht rock']",7,2025-06-02T01:50:25Z,49.5,52.05797101449275
Gotye,"['Electronic', 'Folk', 'Rock']","['ambient folk', 'bass house', 'big room', 'chillwave', 'downtempo', 'edm', 'house', 'idm', 'post-punk', 'post-rock', 'synthpop', 'synthwave', 'tech house', 'trance', 'vaporwave']",29,2025-12-05T12:48:05Z,40.4,58.702439024390245
THE VERY BEST OF ED SHEERAN,"['Country', 'Electronic', 'Hip Hop', 'Pop', 'R&B & Soul', 'Regional']","['afro r&b', 'afro soul', 'afrobeat', 'afrobeats', 'afropiano', 'afropop', 'afroswing', 'amapiano', 'argentine trap', 'chanson', 'country', 'dance pop', 'dancehall', 'drill', 'edm', 'french pop', 'gqom', 'grime', 'k-pop', 'rap', 'reggaeton', 'slap house', 'soft pop', 'trap latino', 'uk drill', 'uk grime', 'variété française']",72,2023-06-03T16:01:59Z,50.0,86.53992395437263
Halsey,"['Electronic', 'Regional', 'Rock']","['dancehall', 'edm', 'electro house', 'k-pop', 'moombahton', 'rap rock', 'tech house']",22,2025-12-13T15:41:27Z,41.4,79.06989247311827
Blondie 12' 'Heart of Glass',[],[],8,2025-12-05T16:04:34Z,71.2,72.0
Hayley Williams 'Pure Love',['Pop'],['art pop'],11,2025-12-08T12:58:12Z,72.4,73.0
Zara Larsson,['Electronic'],"['deep house', 'edm', 'future house', 'synthpop', 'tropical house']",20,2025-12-13T07:20:22Z,63.5,77.88144329896907
Annie Lennox,"['Electronic', 'Rock']","['edm', 'electro house', 'new wave', 'synthpop']",14,2025-12-09T11:07:57Z,60.8,70.66834170854271
The Cars,['Rock'],"['classic rock', 'new wave', 'power pop']",11,2025-06-20T09:12:50Z,72.4,63.72727272727273
The Alan Parsons Project Orchestral Tracks Only,['Rock'],"['classic rock', 'progressive rock']",8,2025-05-26T10:38:38Z,71.2,61.333333333333336
Shawn Colvin 'Sunny Came Home' ,[],[],12,2025-12-11T13:20:07Z,72.8,45.0
All Saints,"['Classical', 'Easy Listening', 'Jazz', 'Rock']","['easy listening', 'orchestral', 'soft rock', 'soul jazz']",8,2025-08-04T03:59:52Z,38.0,50.70212765957447
THE VERY BEST OF TRACY CHAPMAN,"['Blues', 'Classical', 'Pop', 'Regional', 'Rock']","['blues', 'blues rock', 'canzone napoletana', 'classic rock', 'classical', 'classical crossover', 'opera']",66,2025-02-16T11:29:33Z,54.8,71.51091703056768
Charlene,['R&B & Soul'],"['classic soul', 'motown', 'soul']",3,2025-05-18T14:09:54Z,56.9,54.84375
"Everything But The Girl ""Missing""","['Electronic', 'Hip Hop']","['chicago house', 'hip house', 'house']",4,2025-06-09T17:05:15Z,54.9,62.59090909090909
THE VERY BEST OF SADE,[],[],29,2025-10-22T12:02:11Z,79.6,80.0
Gibb Brothers,"['Easy Listening', 'Pop', 'R&B & Soul', 'Rock']","['adult standards', 'disco', 'variété française', 'yacht rock']",47,2025-09-14T10:19:06Z,56.8,71.64953271028037
Gwen Stefani,"['Electronic', 'Regional']","['dancehall', 'edm', 'ragga', 'reggae', 'riddim', 'soca']",16,2025-12-13T12:36:48Z,60.6,76.46666666666667
Black Box,"['Electronic', 'Hip Hop', 'Pop', 'R&B & Soul']","['acid house', 'chicago house', 'dansk pop', 'dansk rap', 'dansktop', 'disco', 'disco house', 'eurodance', 'hip house', 'philly soul', 'post-disco']",35,2025-06-19T12:59:50Z,55.6,49.13592233009709
Daft Punk 'Around the World ',"['Electronic', 'Hip Hop', 'Regional']","['electro', 'electronic', 'french house', 'tropical house']",11,2025-12-08T05:34:59Z,38.9,72.33944954128441
Mary J. Blige,"['Hip Hop', 'R&B & Soul', 'Rock']","['east coast hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'r&b', 'rock']",16,2025-12-09T15:00:20Z,57.5,74.10526315789474
Nik Kershaw 12',[],[],4,2025-12-12T13:08:00Z,70.0,55.0
The Ting Tings,"['Electronic', 'Rock']","['alternative dance', 'edm']",14,2025-12-08T10:46:02Z,62.8,54.375
Jennifer Lopez,"['Hip Hop', 'Pop', 'Regional']","['axé', 'brazilian pop', 'east coast hip hop']",10,2025-12-14T05:57:35Z,46.6,74.91428571428571
George Michael Ballads,['Traditional Folk'],['christmas'],15,2025-10-31T09:03:01Z,74.0,76.3731343283582
THE VERY BEST OF ADELE,"['Electronic', 'Pop']","['drum and bass', 'jungle', 'liquid funk', 'soft pop']",28,2025-05-13T07:50:00Z,65.6,84.03225806451613
INXS,['Electronic'],['trance'],12,2025-12-10T10:04:03Z,72.8,69.85106382978724
Calvin  Harris(vocals),['Electronic'],"['big room', 'dubstep', 'edm', 'house', 'progressive house', 'trance']",15,2025-12-08T12:09:00Z,68.0,80.15060240963855
Daft Punk,"['Electronic', 'Hip Hop', 'Regional', 'Rock']","['alternative dance', 'big beat', 'breakbeat', 'electro', 'electronic', 'french house', 'neo-psychedelic', 'tropical house']",13,2025-12-08T07:51:08Z,31.8,73.62732919254658
Tina Turner 12',['Electronic'],['tropical house'],17,2025-12-09T10:26:09Z,74.8,70.66666666666667
Peter Cetera Singles,"['Classical', 'Pop', 'R&B & Soul', 'Religious', 'Rock', 'Traditional Folk']","['ccm', 'christian', 'christmas', 'classical crossover', 'opera', 'quiet storm', 'soft rock', 'swedish pop', 'yacht rock']",20,2025-12-20T10:12:09Z,45.8,64.63448275862069
Dido,[],[],8,2025-12-08T06:46:40Z,68.5,68.88764044943821
Sophie Hawkins 'Lose Your Way',[],[],7,2025-12-02T10:54:01Z,70.8,47.0
The Corrs 'Don't Say You Love Me',['Rock'],['celtic rock'],8,2025-10-29T06:33:54Z,71.2,62.0
THE VERY BEST OF TRACY CHAPMAN,"['Blues', 'Classical', 'Electronic', 'Pop', 'Regional', 'Rock']","['blues', 'blues rock', 'breakbeat', 'breakcore', 'canzone napoletana', 'classic rock', 'classical', 'classical crossover', 'drum and bass', 'jungle', 'liquid funk', 'opera']",66,2025-06-10T11:37:58Z,51.8,70.64255319148936
Men at Work,[],[],11,2025-12-20T16:19:59Z,72.4,65.14285714285714
